dataset_id,fold_id,subject_id,k,valid,num_present_classes,required_windows_per_class,insufficient_classes
hapt,loso_subject_19,19,3,False,12,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,4,False,12,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,5,False,12,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,10,False,12,11,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,12,False,12,13,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,13,False,12,14,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,14,False,12,15,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,15,False,12,16,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_19,19,16,False,12,17,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 5, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 4, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,0,True,12,1,{}
hapt,loso_subject_20,20,1,False,12,2,"{""3"": {""available_windows"": 1, ""name"": ""Sitting""}}"
hapt,loso_subject_20,20,2,False,12,3,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,3,False,12,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,4,False,12,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,5,False,12,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,10,False,12,11,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,12,False,12,13,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,13,False,12,14,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,14,False,12,15,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,15,False,12,16,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_20,20,16,False,12,17,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,0,True,11,1,{}
hapt,loso_subject_21,21,1,False,11,2,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}}"
hapt,loso_subject_21,21,2,False,11,3,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,3,False,11,4,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,4,False,11,5,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,5,False,11,6,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,6,False,11,7,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,7,False,11,8,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,8,False,11,9,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,9,False,11,10,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,10,False,11,11,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,11,False,11,12,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,12,False,11,13,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,13,False,11,14,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,14,False,11,15,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,15,False,11,16,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_21,21,16,False,11,17,"{""1"": {""available_windows"": 1, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,0,True,12,1,{}
hapt,loso_subject_22,22,1,False,12,2,"{""3"": {""available_windows"": 1, ""name"": ""Sitting""}}"
hapt,loso_subject_22,22,2,False,12,3,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,3,False,12,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,4,False,12,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,5,False,12,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,10,False,12,11,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,12,False,12,13,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,13,False,12,14,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,14,False,12,15,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,15,False,12,16,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_22,22,16,False,12,17,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_23,23,0,True,11,1,{}
hapt,loso_subject_23,23,1,True,11,2,{}
hapt,loso_subject_23,23,2,False,11,3,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}}"
hapt,loso_subject_23,23,3,False,11,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_23,23,4,False,11,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_23,23,5,False,11,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_23,23,6,False,11,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_23,23,7,False,11,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_23,23,8,False,11,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_23,23,9,False,11,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
